git_hash=55c2d9c;execution date=20240624_092201;;;
Cluster;Legal;Has Solution;Cluster Size;Max Length;Time;AccumulatedTime
0xd7380afa9_0;0;0;0;-1;7.72e-07;97513.2
0x4ad77c4a8_1;0;0;0;-1;3.31e-07;97513.2
0xd40909315_2;0;0;0;-1;4.41e-07;97513.2
0x996c4c715_0;0;0;0;-1;2.7e-07;97513.2
0xb82bee5ba_2;0;0;0;-1;4.41e-07;97513.2
0x1e52a4380_0;0;0;0;-1;4.11e-07;97513.2
0xa497cb665_2;0;0;0;-1;3.41e-07;97513.2
0xd4de717a5_2;0;0;0;-1;5.61e-07;97513.2
0x11293940da_1;0;0;0;-1;6.92e-07;97513.2
0x85de10813_0;0;0;0;-1;1.833e-06;97513.2
0xcc5d57ec7_0;0;0;0;-1;2.61e-07;97513.2
0xa969228c1_2;0;0;0;-1;4.41e-07;97513.2
0x21312fd05_1;0;0;0;-1;6.32e-07;97513.2
0x228d2939c_1;0;0;0;-1;7.21e-07;97513.2
0x32598f187_0;0;0;0;-1;9.12e-07;97513.2
0x4095d34cf_1;0;0;0;-1;8.42e-07;97513.2
0xffceb18c8_2;0;0;0;-1;9.42e-07;97513.2
0x807ff02d7_2;0;0;0;-1;8.81e-07;97513.2
0x24849981d_2;0;0;0;-1;6.62e-07;97513.2
0xfdb398a99_2;0;0;0;-1;9.21e-07;97513.2
0x10c41fec5e_2;0;0;0;-1;4.31e-07;97513.2
0x5fd6289d7_0;0;0;0;-1;2e-07;97513.2
0x11226add08_2;0;0;0;-1;4.1e-07;97513.2
0x518efd2b4_1;0;0;0;-1;4.61e-07;97513.2
0x11d68a7ca2_2;0;0;0;-1;9.72e-07;97513.2
0x2ae1cf156_0;0;0;0;-1;7.21e-07;97513.2
0xf99e309fd_0;0;0;0;-1;1.082e-06;97513.3
0x752afc6ed_2;0;0;0;-1;6.51e-07;97513.3
0xb56d28589_1;0;0;0;-1;4.91e-07;97513.3
0xc18ae02ec_0;0;0;0;-1;7.02e-07;97513.3
0xffc86c142_0;0;0;0;-1;8.41e-07;97513.3
0x7755bb505_2;0;0;0;-1;8.02e-07;97513.3
0x8003c19d4_1;0;0;0;-1;1.052e-06;97513.3
0x7f265e0b_1;0;0;0;-1;7.41e-07;97513.3
0x120780bd93_2;0;0;0;-1;3.91e-07;97513.3
0xaf4c41d5c_2;0;0;0;-1;9.01e-07;97513.3
0x1131d018ed_0;0;0;0;-1;8.91e-07;97513.3
0x674cd3d5_1;0;0;0;-1;7.62e-07;97513.3
0x9a66b8958_2;0;0;0;-1;7.52e-07;97513.3
0xc1f71e5bf_2;0;0;0;-1;3.11e-07;97513.3
0x663601633_2;0;0;0;-1;3.4e-07;97513.3
0xf758f7198_2;0;0;0;-1;2.244e-06;97513.3
0x114bbaf5e5_2;0;0;0;-1;8.81e-07;97513.3
0x1d80cc123_1;0;0;0;-1;3.41e-07;97513.3
0xeb806b67b_0;0;0;0;-1;1.012e-06;97513.3
0x26318cd04_1;0;0;0;-1;6.41e-07;97513.3
0x82263e3ef_1;0;0;0;-1;4.01e-07;97513.3
0x2d4d2255f_2;0;0;0;-1;5.91e-07;97513.3
0x45f1096e3_0;0;0;0;-1;1.243e-06;97513.3
0xcf0179be0_1;0;0;0;-1;5.01e-07;97513.3
0xf4de18f9f_0;0;0;0;-1;5.01e-07;97513.3
0x83a4507b8_2;0;0;0;-1;6.92e-07;97513.3
0x104233ce06_0;0;0;0;-1;7.32e-07;97513.3
0xd1a61e8e2_2;0;0;0;-1;7.32e-07;97513.3
0x3eb8b4e_2;0;0;0;-1;2.31e-07;97513.3
0x85bebad25_0;0;0;0;-1;2.11e-07;97513.3
0x37627e5d5_2;0;0;0;-1;3.51e-07;97513.3
0xb48931457_2;0;0;0;-1;8.32e-07;97513.3
0x8da200b41_0;0;0;0;-1;4.41e-07;97513.3
0x5a1c765d_2;1;1;408;1;21.2951;97534.6
0xa8d044b27_0;0;0;0;-1;5.51e-07;97534.6
0x23813a9f1_2;0;0;0;-1;9.72e-07;97534.6
0x512b73b85_0;0;0;0;-1;5.01e-07;97534.6
0xdafb5b487_1;0;0;0;-1;5.41e-07;97534.6
0x45d053662_1;0;0;0;-1;2.81e-07;97534.6
0xfcb3d404a_1;0;0;0;-1;6.41e-07;97534.6
0xa0db83cc3_2;0;0;0;-1;4.9e-07;97534.6
0x9841584c7_0;0;0;0;-1;4.51e-07;97534.6
0x9c29795a2_0;0;0;0;-1;2.91e-07;97534.6
0x10bc5ebeeb_0;0;0;0;-1;3.4e-07;97534.6
0x4e2504a83_1;0;0;0;-1;2.9e-07;97534.6
0xe20a772fe_1;0;0;0;-1;5.91e-07;97534.6
0x357cdd30d_2;0;0;0;-1;3.9e-07;97534.6
0xc37c7c4fe_1;0;0;0;-1;2.1e-07;97534.6
0xea359cf56_2;0;0;0;-1;3.2e-07;97534.6
0x1ec90fd67_0;0;0;0;-1;5.21e-07;97534.6
0x4b5b738b3_2;0;0;0;-1;5.01e-07;97534.6
0x7e168986c_0;0;0;0;-1;1.052e-06;97534.6
0x826131cce_1;0;0;0;-1;8.61e-07;97534.6
0x10d5d1aacd_1;0;0;0;-1;6.11e-07;97534.7
0xaaa573ec1_1;0;0;0;-1;5.62e-07;97534.7
0x11b50966fa_1;0;0;0;-1;4.91e-07;97534.7
0x1e1aeb202_1;0;0;0;-1;6.51e-07;97534.7
0x71c9a495c_1;0;0;0;-1;1.022e-06;97534.7
0x8ac364b9f_0;0;0;0;-1;1.122e-06;97534.7
0xb9a5cf295_2;0;0;0;-1;5.41e-07;97534.7
0x634576a79_1;0;0;0;-1;2.21e-07;97534.7
0x7e97ec5d6_0;1;0;408;-1;1.543e-06;97534.7
0xaec4cf7a3_2;0;0;0;-1;6.91e-07;97534.7
0x72454999c_2;0;0;0;-1;6.91e-07;97534.7
0xb05bec6f5_2;0;0;0;-1;5.01e-07;97534.7
0x2cd27caf3_1;0;0;0;-1;9.32e-07;97534.7
0xd9c77498a_0;0;0;0;-1;3e-07;97534.7
0x4af8af992_1;0;0;0;-1;9.01e-07;97534.7
0xc6587c606_2;0;0;0;-1;2.61e-07;97534.7
0xd402bb6d9_1;0;0;0;-1;4.01e-07;97534.7
0x1df2fae93_2;0;0;0;-1;3.81e-07;97534.7
0x2aa48134_2;1;0;408;-1;1.373e-06;97534.7
0xed82ba821_2;0;0;0;-1;3.71e-07;97534.7
0x11fc8a5807_2;0;0;0;-1;6.31e-07;97534.7
0x55e27375d_2;0;0;0;-1;1.142e-06;97534.7
0xb220d8d88_2;0;0;0;-1;6.11e-07;97534.7
0xab083d99d_1;0;0;0;-1;8.32e-07;97534.7
0x29862c79a_0;0;0;0;-1;7.01e-07;97534.7
0xfab3d4a01_0;0;0;0;-1;7.81e-07;97534.7
0x1ee555e1f_2;0;0;0;-1;4.31e-07;97534.7
0x2cae6ec98_0;1;0;408;-1;1.142e-06;97534.7
0x417c0514d_2;0;0;0;-1;30.0014;97564.7
0x40f6ad68f_1;0;0;0;-1;7.01e-07;97564.7
0x1211180fa3_1;0;0;0;-1;9.42e-07;97564.7
0xd13f17d18_2;0;0;0;-1;4.81e-07;97564.7
0x4e6cdee1a_0;0;0;0;-1;4.7e-07;97564.7
0x249e97391_1;0;0;0;-1;6.21e-07;97564.7
0xfd7862282_0;0;0;0;-1;2.3e-07;97564.7
0xabf340c09_0;0;0;0;-1;5.21e-07;97564.7
0x1004bc4002_1;0;0;0;-1;8.42e-07;97564.7
0x7edceef55_1;0;0;0;-1;7.81e-07;97564.7
0x8ce4be38b_0;0;0;0;-1;6.01e-07;97564.7
0x6b70809d6_2;0;0;0;-1;7.11e-07;97564.7
0xf22662acd_0;1;1;151073;23;54.6628;97619.4
0xf3d68b48f_0;1;1;7910;11;7.92826;97627.3
0x3be7c6016_1;0;0;0;-1;9.41e-07;97627.3
0x7a86f0826_1;0;0;0;-1;7.01e-07;97627.3
0x6f371bc71_2;0;0;0;-1;6.11e-07;97627.3
0x1f9978008_1;0;0;0;-1;7.52e-07;97627.3
0x1211d5e73c_0;0;0;0;-1;4.9e-07;97627.3
0x56c8833c6_0;0;0;0;-1;2.1e-07;97627.3
0x979ca2d69_0;0;0;0;-1;3.31e-07;97627.3
0x2aef1ed89_0;0;0;0;-1;3.01e-07;97627.3
0x2ec02dfbb_1;0;0;0;-1;5.51e-07;97627.3
0x299ce2d25_2;0;0;0;-1;7.02e-07;97627.3
0x65ecf8767_0;0;0;0;-1;5.21e-07;97627.3
0x1e83190cc_2;0;0;0;-1;7.62e-07;97627.3
0x74e3fb65e_0;0;0;0;-1;2.81e-07;97627.4
0xaaaaa86ea_0;0;0;0;-1;5.61e-07;97627.4
0xd1e9127a4_2;0;0;0;-1;4.31e-07;97627.4
0x118be7cfc6_1;0;0;0;-1;0.416803;97627.8
0xafc1f68c_1;0;0;0;-1;4.71e-07;97627.8
0xf21485f5d_1;0;0;0;-1;9.32e-07;97627.8
0x46e52a4be_0;0;0;0;-1;8.42e-07;97627.8
0xabd1d2ab6_0;0;0;0;-1;9.12e-07;97627.8
0x56b3a7002_1;0;0;0;-1;4.41e-07;97627.8
0xf70afd362_1;0;0;0;-1;7.02e-07;97627.8
0x224c9a105_1;0;0;0;-1;7.11e-07;97627.8
0xb91410dc8_2;0;0;0;-1;5.81e-07;97627.8
0xef8a96cdc_0;0;0;0;-1;3.41e-07;97627.8
0x5abdb8940_0;0;0;0;-1;5.01e-07;97627.8
0xd512cdc28_2;0;0;0;-1;4.31e-07;97627.8
0x65cdbb3b8_1;0;0;0;-1;6.01e-07;97627.8
0xde38ea2b9_0;0;0;0;-1;7.42e-07;97627.8
0x178ccafc5_0;0;0;0;-1;8.52e-07;97627.8
0x81878baa5_0;1;0;6301;-1;0.873388;97628.7
0x1150c6804a_0;0;0;0;-1;5.51e-07;97628.7
0xac6c17c54_2;0;0;0;-1;9.82e-07;97628.7
0xeb230e456_2;0;0;0;-1;5.41e-07;97628.7
0xf2315e403_2;0;0;0;-1;7.91e-07;97628.7
0x11477a5e76_2;0;0;0;-1;7.32e-07;97628.7
0xad5d62fd9_0;0;0;0;-1;3.31e-07;97628.7
0x36f2b374e_0;0;0;0;-1;7.31e-07;97628.7
0x3d8e33238_2;0;0;0;-1;2.3e-07;97628.7
0x53d463bba_0;0;0;0;-1;2.71e-07;97628.7
0x27dc4c061_1;0;0;0;-1;5.81e-07;97628.7
0x327a774b5_2;0;0;0;-1;5.91e-07;97628.7
0xfe5084d49_0;0;0;0;-1;5.21e-07;97628.7
0x24445c08a_2;0;0;0;-1;1.69794;97630.4
0x40e7fd81b_0;0;0;0;-1;3.286e-06;97630.4
0x994472b3d_0;0;0;0;-1;2.41e-07;97630.4
0xf076da65_2;1;0;1464;-1;11.4155;97641.8
0x1157a156fa_2;0;0;0;-1;9.41e-07;97641.8
0xc4e58dd38_2;0;0;0;-1;5.91e-07;97641.8
0x1024a54268_2;0;0;0;-1;7.52e-07;97641.8
0xa2c8cd1f9_2;0;0;0;-1;8.21e-07;97641.8
0x10e772b077_1;0;0;0;-1;4.01e-07;97641.8
0x520ed5d03_0;0;0;0;-1;3.91e-07;97641.8
0x8e1845b39_2;0;0;0;-1;3.91e-07;97641.8
0x812f5cb33_0;0;0;0;-1;9.92e-07;97641.8
0x99bac909c_0;0;0;0;-1;8.81e-07;97641.8
0xf3e03db07_2;0;0;0;-1;7.19326;97649
0x93fc91f18_0;0;0;0;-1;7.82e-07;97649
0x5c6fa06aa_2;0;0;0;-1;9.22e-07;97649
0x99ce9d7a3_2;0;0;0;-1;4.81e-07;97649
0x7ff4d6570_2;0;0;0;-1;7.01e-07;97649
0x105115049e_2;0;0;0;-1;8.01e-07;97649
0xc23a98a1b_1;0;0;0;-1;5.2e-07;97649
0xe934647cc_1;0;0;0;-1;5.61e-07;97649
0x6b03b0727_0;0;0;0;-1;9.82e-07;97649.1
0xdad175caa_0;0;0;0;-1;5.81e-07;97649.1
0xb88a9f903_2;0;0;0;-1;4.91e-07;97649.1
0xd208440e8_0;0;0;0;-1;5.51e-07;97649.1
0x107e6a1c03_0;0;0;0;-1;5.61e-07;97649.1
0xb65fb1b3f_1;0;0;0;-1;7.92e-07;97649.1
0xe7f64f789_1;1;1;57328;9;95.2454;97744.3
0x73f86275d_1;0;0;0;-1;1.342e-06;97744.3
0xce5f7fc4d_0;0;0;0;-1;8.82e-07;97744.3
0xe3def1573_0;0;0;0;-1;7.61e-07;97744.3
0xaac06164e_1;0;0;0;-1;6.01e-07;97744.3
0x8291a8941_2;0;0;0;-1;8.01e-07;97744.3
0x489f8e041_1;0;0;0;-1;5.21e-07;97744.3
0x1b657fb93_2;0;0;0;-1;9.22e-07;97744.3
0x1062bce719_1;0;0;0;-1;3.2e-07;97744.3
0xb728823f_1;0;0;0;-1;2.01e-07;97744.3
0x7991214fa_2;0;0;0;-1;9.42e-07;97744.3
0x26b35c8a4_2;0;0;0;-1;70.1575;97814.5
0xdbde383ed_2;0;0;0;-1;8.11e-07;97814.5
0x915246ae3_1;0;0;0;-1;4.91e-07;97814.5
0xccf6592f5_0;0;0;0;-1;1.022e-06;97814.5
0x488772e2c_0;0;0;0;-1;6.01e-07;97814.5
0x8dc167d30_1;0;0;0;-1;5.51e-07;97814.5
0xfcc5aebf0_2;0;0;0;-1;3.81e-07;97814.5
0xe9453d14c_1;0;0;0;-1;5.81e-07;97814.5
0x103f7cdd54_1;0;0;0;-1;9.21e-07;97814.5
0x7d1b741e8_1;0;0;0;-1;2.3e-07;97814.5
0x4871b2fc8_1;0;0;0;-1;2.4e-07;97814.5
0xe3d35d4d1_1;0;0;0;-1;4.51e-07;97814.5
0x501e73bf_2;0;0;0;-1;3.41e-07;97814.5
0x111ecfe5f9_2;0;0;0;-1;13.7796;97828.3
0xde8232a23_2;0;0;0;-1;6.41e-07;97828.3
0x10585e5faa_0;0;0;0;-1;9.51e-07;97828.3
0xd4e6555ad_1;0;0;0;-1;2.81e-07;97828.3
0x1169f82842_0;0;0;0;-1;2.21e-07;97828.3
0xf44ceb0d4_2;0;0;0;-1;4.1e-07;97828.3
0x4f9e55ed8_0;0;0;0;-1;2.31e-07;97828.3
0x3b1e75a0e_1;0;0;0;-1;3.4e-07;97828.3
0x51a45b767_2;0;0;0;-1;2.11e-07;97828.3
0xc7b1bf980_0;0;0;0;-1;5.01e-07;97828.3
0xc6673ebf_2;0;0;0;-1;6.42e-07;97828.3
0x672dc808c_1;0;0;0;-1;3.4e-07;97828.3
0xa9fcf8ce2_0;0;0;0;-1;9.02e-07;97828.3
0x289025528_2;0;0;0;-1;3.41e-07;97828.3
0x2e81c9808_1;0;0;0;-1;3.4e-07;97828.3
0x7e97f4018_2;0;0;0;-1;3.51e-07;97828.3
0x496bf2ca7_2;0;0;0;-1;3.61e-07;97828.3
0x9df7362bc_2;0;0;0;-1;0.596714;97828.9
0x8daeadfff_0;0;0;0;-1;3.61e-07;97828.9
0x2cb9133d5_0;0;0;0;-1;2.5e-07;97828.9
0xf136960ab_0;0;0;0;-1;6.41e-07;97828.9
0x174eb8f45_0;0;0;0;-1;1.032e-06;97828.9
0xa0246f9bd_1;0;0;0;-1;2.21e-07;97828.9
0xa11f13211_0;0;0;0;-1;4.81e-07;97828.9
0xd74ef08a0_0;0;0;0;-1;5.81e-07;97828.9
0x7b9676493_0;0;0;0;-1;8.72e-07;97828.9
0xf5235911a_1;0;0;0;-1;7.51e-07;97828.9
0x1200d98830_1;0;0;0;-1;3.31e-07;97828.9
0x6d7bf89ef_0;0;0;0;-1;4.71e-07;97829
0xafff3248f_2;0;0;0;-1;4.01e-07;97829
0x2d0fd1f9b_1;0;0;0;-1;4.21e-07;97829
0x7bdb67fb4_1;0;0;0;-1;8.41e-07;97829
0x7f75410c9_2;0;0;0;-1;6.31e-07;97829
0x609cb8c9c_2;0;0;0;-1;2.51e-07;97829
0x8b82b70a9_1;0;0;0;-1;2.81e-07;97829
0xbc9f71a32_0;0;0;0;-1;6.71e-07;97829
0x5729cbdd6_2;0;0;0;-1;6.81e-07;97829
0xc5f6e78f9_0;0;0;0;-1;2.21e-07;97829
0x546e8da3_2;0;0;0;-1;2.4e-07;97829
0x555e2d670_0;0;0;0;-1;1.563e-06;97829
0xbb98bed9c_0;0;0;0;-1;2.61e-07;97829
0x3c7db6a7b_0;0;0;0;-1;2.1e-07;97829
0x6adbc5c66_2;0;0;0;-1;7.92e-07;97829
0x8dc7c2733_0;0;0;0;-1;4.71e-07;97829
0x7e73831f4_0;0;0;0;-1;5.21e-07;97829
0x7035fe5f1_0;0;0;0;-1;3.61e-07;97829
0x67677dda7_0;0;0;0;-1;5.61e-07;97829
0xd81e775ae_2;0;0;0;-1;5.91e-07;97829
0xbf9dab4d6_0;0;0;0;-1;3.5e-07;97829
0xd5ab6612_0;0;0;0;-1;3.81e-07;97829
0xba2b30016_2;0;0;0;-1;7.11e-07;97829
0x5bc4e558a_1;0;0;0;-1;9.51e-07;97829
0xc6d5a38d6_2;0;0;0;-1;2.4e-07;97829
0xad0c75ea5_2;0;0;0;-1;2.1e-07;97829
0x3815f2bc6_2;0;0;0;-1;2.41e-07;97829
0x874f4ba9c_0;0;0;0;-1;3.7e-07;97829
0x6fc3d6f86_2;0;0;0;-1;8.61e-07;97829
0x790dfb503_0;0;0;0;-1;9.51e-07;97829
0x69c0b4d03_1;0;0;0;-1;9.41e-07;97829
0x4b1e767e5_0;0;0;0;-1;8.12e-07;97829
0x3c38f5d6a_2;0;0;0;-1;5.01e-07;97829
0x69dbc9543_1;0;0;0;-1;3.41e-07;97829
0xd7a576f30_2;0;0;0;-1;8.12e-07;97829
0x8ccc6110e_0;0;0;0;-1;3.7e-07;97829
0xeefc66d44_2;0;0;0;-1;2.2e-07;97829
0xd5465afd6_1;0;0;0;-1;1.052e-06;97829
0xcd7221e13_2;0;0;0;-1;9.01e-07;97829
0x3be8feef7_2;0;0;0;-1;3.71e-07;97829
0x10c76c4a8d_2;0;0;0;-1;8.61e-07;97829
0x376c80939_0;0;0;0;-1;3.31e-07;97829
0x3952b4dd4_2;0;0;0;-1;3.5e-07;97829
0xf34ad26ad_0;1;1;282;1;0.806892;97829.8
0xfee3123cb_1;0;0;0;-1;1.573e-06;97829.8
0x55bc87682_0;0;0;0;-1;7.92e-07;97829.8
0xdc2dba40a_1;1;0;282;-1;1.833e-06;97829.9
0x2332a8c07_2;0;0;0;-1;3.61e-07;97829.9
0xb22b8c263_2;0;0;0;-1;8.82e-07;97829.9
0x1a6d2fcf9_0;0;0;0;-1;3.51e-07;97829.9
0x7d03b08f8_1;0;0;0;-1;4.31e-07;97829.9
0x456d87882_2;0;0;0;-1;1.062e-06;97829.9
0xc3206a617_1;0;0;0;-1;2.41e-07;97829.9
0x694c9ede4_1;0;0;0;-1;7.72e-07;97829.9
0x3f30e39cd_2;0;0;0;-1;4.3e-07;97829.9
0x9161eb64a_2;0;0;0;-1;3.51e-07;97829.9
0xb7b08a562_1;0;0;0;-1;3.31e-07;97829.9
0x81311e0f8_0;0;0;0;-1;8.62e-07;97829.9
0x40da8e70a_1;0;0;0;-1;8.11e-07;97829.9
0x65126b742_2;0;0;0;-1;1.323e-06;97829.9
0xa67c2344b_1;0;0;0;-1;3.31e-07;97829.9
0xcf3b299c2_1;0;0;0;-1;2.11e-07;97829.9
0xcae51c177_0;0;0;0;-1;2.2e-07;97829.9
0xbc303f56a_0;0;0;0;-1;6.91e-07;97829.9
0x38fea6cbf_0;0;0;0;-1;8.72e-07;97829.9
0x115b04965c_2;0;0;0;-1;3.91e-07;97829.9
0x514eca4ba_0;0;0;0;-1;2e-07;97829.9
0x225e75240_0;0;0;0;-1;3.4e-07;97829.9
0xd570c4c80_2;0;0;0;-1;9.82e-07;97829.9
0xf8d0f53c6_1;0;0;0;-1;2.2e-07;97829.9
0x424717ac6_0;0;0;0;-1;4.5e-07;97829.9
0x67808f089_0;1;0;282;-1;1.864e-06;97829.9
0xf1f7eedbb_0;0;0;0;-1;1.132e-06;97829.9
0xe8fa988e3_1;0;0;0;-1;5.31e-07;97829.9
0xe55337dab_1;0;0;0;-1;5.01e-07;97829.9
0x846ddae5e_0;0;0;0;-1;4.01e-07;97829.9
0xa49ca7d80_2;0;0;0;-1;8.21e-07;97829.9
0x3fcae4fef_0;0;0;0;-1;8.41e-07;97829.9
0x9ae57c5e7_1;0;0;0;-1;2.144e-06;97829.9
0x19cfdb3aa_0;0;0;0;-1;2.8e-07;97829.9
0x2fa70887e_2;0;0;0;-1;6.61e-07;97829.9
0x11e938d9d4_1;0;0;0;-1;3.81e-07;97829.9
0x47f405f8c_0;0;0;0;-1;4.41e-07;97829.9
0x3b24a62a0_0;0;0;0;-1;7.31e-07;97829.9
0xccc39a28c_0;0;0;0;-1;8.32e-07;97829.9
0x5feedaa73_0;0;0;0;-1;7.11e-07;97829.9
0x57f595eee_1;0;0;0;-1;6.71e-07;97829.9
0x8f4c1b153_0;0;0;0;-1;8.62e-07;97829.9
0x980c2587a_0;0;0;0;-1;0.660972;97830.6
0x55de9fe0a_1;0;0;0;-1;8.51e-07;97830.6
0x104f920b0a_1;0;0;0;-1;4.2e-07;97830.6
0x1054b1852c_0;0;0;0;-1;7.32e-07;97830.6
0x9b052f1d2_1;0;0;0;-1;3.5e-07;97830.6
0x1bd48049b_0;0;0;0;-1;3.6e-07;97830.6
0xd9ebf5b0d_0;0;0;0;-1;3.3e-07;97830.6
0xf7ad26710_2;0;0;0;-1;5.91e-07;97830.6
0x290b261ab_2;0;0;0;-1;3.71e-07;97830.6
0x117b1bb5c5_1;0;0;0;-1;2.7e-07;97830.6
0xf3e7d3f2a_0;0;0;0;-1;5.41e-07;97830.6
0xe676f07e2_0;0;0;0;-1;3.51e-07;97830.6
0xc74f64499_0;0;0;0;-1;2.2e-07;97830.6
0x4d12d320c_0;0;0;0;-1;4.01e-07;97830.6
0x95451029f_1;0;0;0;-1;4.61e-07;97830.6
0xfe99df70f_0;0;0;0;-1;1.082e-06;97830.6
0xe075e6871_0;0;0;0;-1;3.7e-07;97830.6
0x2b0c0c897_2;0;0;0;-1;3.5e-07;97830.6
0xcbd60de1f_2;0;0;0;-1;5.71e-07;97830.6
0x4876f2b75_0;0;0;0;-1;5.91e-07;97830.6
0x10c57c1f63_1;0;0;0;-1;4.61e-07;97830.6
0xb17a1babf_2;0;0;0;-1;8.72e-07;97830.6
0xe35a0c688_1;1;0;4952;-1;1.12245;97831.8
0x122f877380_2;0;0;0;-1;8.21e-07;97831.8
0x52565c354_1;0;0;0;-1;3.6e-07;97831.8
0x3c12b3104_2;0;0;0;-1;3.51e-07;97831.8
0xf70c2a9a1_1;0;0;0;-1;2.8e-07;97831.8
0xb7aef72ce_0;0;0;0;-1;4.01e-07;97831.8
0x957eb2b_0;0;0;0;-1;4.71e-07;97831.8
0xd5232ea8c_0;0;0;0;-1;2.9e-07;97831.8
0xc8c4f78e6_0;0;0;0;-1;3.7e-07;97831.8
0x9e5a3a47a_2;0;0;0;-1;3.5e-07;97831.8
0xdfc0a8780_2;0;0;0;-1;8.22e-07;97831.8
0xf279eae40_1;0;0;0;-1;3.51e-07;97831.8
0x30a89e7ae_2;0;0;0;-1;2e-07;97831.8
0x2150f6c20_0;0;0;0;-1;3.31e-07;97831.8
0xed0d8f78f_0;0;0;0;-1;5.21e-07;97831.8
0x1fe022e51_0;0;0;0;-1;3.7e-07;97831.8
0x1d783078b_2;0;0;0;-1;1.373e-06;97831.8
0x7835fd038_2;0;0;0;-1;3.31e-07;97831.8
0xa44d775e4_1;0;0;0;-1;1.163e-06;97831.8
0x17663d98_1;0;0;0;-1;8.52e-07;97831.8
0x656317f1d_2;0;0;0;-1;2.31e-07;97831.8
0x5538c42de_2;0;0;0;-1;5.11e-07;97831.8
0x401e8cf6b_1;0;0;0;-1;6.31e-07;97831.8
0x9ba418399_0;0;0;0;-1;5.01e-07;97831.8
0x80c040df2_1;0;0;0;-1;4.11e-07;97831.8
0xfe11e0a0d_0;0;0;0;-1;2.3e-07;97831.8
0xe1a53138c_2;0;0;0;-1;2.8e-07;97831.8
0x572b7dcf5_0;0;0;0;-1;4.01e-07;97831.8
0xb84d80e11_0;0;0;0;-1;4.31e-07;97831.8
0x444893b8e_2;0;0;0;-1;6.71e-07;97831.8
0xf3b5a31f0_1;0;0;0;-1;2.41e-07;97831.8
0x1556f59d7_2;0;0;0;-1;7.91e-07;97831.8
0x103e99bad6_2;0;0;0;-1;3.81e-07;97831.8
0x79705a51_2;0;0;0;-1;1.66499;97833.5
0xf19e39f66_1;0;0;0;-1;9.42e-07;97833.5
0xb1fac7e43_0;0;0;0;-1;6.31e-07;97833.5
0xb17f70aaf_1;0;0;0;-1;2.8e-07;97833.5
0x9bccee916_2;0;0;0;-1;5.01e-07;97833.5
0x1114ac5a1d_0;0;0;0;-1;2.2e-07;97833.5
0x4c4359105_2;0;0;0;-1;4.71e-07;97833.5
0x3702a9e7b_1;0;0;0;-1;4.71e-07;97833.5
0x800c44727_1;0;0;0;-1;2.2e-07;97833.5
0x2ef8e4fe1_2;0;0;0;-1;5.11e-07;97833.5
0xbd5a50a35_0;0;0;0;-1;3.81e-07;97833.5
0xdd4f00a5a_2;0;0;0;-1;3.41e-07;97833.5
0x969119b05_2;0;0;0;-1;2.11e-07;97833.5
0x2ed436f88_1;0;0;0;-1;8.21e-07;97833.5
0x74a685d0_0;0;0;0;-1;2.7e-07;97833.5
0xb2bb82134_1;0;0;0;-1;4.11e-07;97833.5
0xbe201fa3_0;0;0;0;-1;2.11e-07;97833.5
0xf545d9457_1;0;0;0;-1;9.41e-07;97833.5
0xecc538479_0;0;0;0;-1;5.21e-07;97833.5
0x11ddc49d98_0;0;0;0;-1;7.11e-07;97833.5
0x511b2a46c_2;1;1;22437;3;98.7867;97932.3
0x10ba2de628_2;0;0;0;-1;1.193e-06;97932.3
0xf1bb2aaf0_1;0;0;0;-1;3.51e-07;97932.3
0xb19146111_2;0;0;0;-1;3.1e-07;97932.3
0x432b3ccf2_1;0;0;0;-1;3.3e-07;97932.3
0x2b289eb13_2;0;0;0;-1;2.9e-07;97932.3
0x47884d8ee_1;0;0;0;-1;6.31e-07;97932.3
0x1025e7fd07_0;0;0;0;-1;9.21e-07;97932.3
0x9d851f175_2;0;0;0;-1;5.41e-07;97932.3
0x5d24afcd9_0;0;0;0;-1;4.11e-07;97932.3
0xee3b39e4d_1;0;0;0;-1;5.41e-07;97932.3
0xeeb76eafb_2;0;0;0;-1;5.71e-07;97932.3
0x729e4538c_2;0;0;0;-1;8.41e-07;97932.3
0x111bee5d07_2;0;0;0;-1;2.71e-07;97932.3
0x2844460de_2;0;0;0;-1;2.3e-07;97932.3
0x1a5cefd14_2;0;0;0;-1;3.8e-07;97932.3
0xa428fcf59_2;0;0;0;-1;3.21e-07;97932.4
0x8f45e8a45_1;1;0;22437;-1;1.794e-06;97932.4
0xa38c331c6_2;0;0;0;-1;9.62e-07;97932.4
0xf0ca70295_0;0;0;0;-1;7.91e-07;97932.4
0x52d234653_0;0;0;0;-1;8.82e-07;97932.4
0x6732a0c16_0;0;0;0;-1;0.385959;97932.7
0x103fd03a0a_1;0;0;0;-1;6.01e-07;97932.8
0xaf6378c5_1;0;0;0;-1;4.71e-07;97932.8
0x912266220_0;0;0;0;-1;9.92e-07;97932.8
0x97943cd6f_2;0;0;0;-1;2.41e-07;97932.8
0x82f7ee917_0;0;0;0;-1;6.32e-07;97932.8
0x4ccac547c_1;0;0;0;-1;3.8e-07;97932.8
0x706ba9135_2;0;0;0;-1;2.3e-07;97932.8
0x8978ef05_0;0;0;0;-1;3.31e-07;97932.8
0xa8dbf91f6_0;0;0;0;-1;3e-07;97932.8
0xb5d1f0440_2;0;0;0;-1;3.01e-07;97932.8
