git_hash=55c2d9c;execution date=20240625_134721;;;
Cluster;Legal;Has Solution;Cluster Size;Max Length;Time;AccumulatedTime
0xacc291c52_1;0;0;0;-1;5.71e-07;120503
0x4979d6b17_0;0;0;0;-1;6.01e-07;120503
0xb1a6be1b8_1;0;0;0;-1;7.01e-07;120503
0x6e5fea4f4_1;0;0;0;-1;6.41e-07;120503
0xeb5399126_0;0;0;0;-1;5.61e-07;120503
0x6e7f1e6fc_0;0;0;0;-1;4.11e-07;120503
0xcdb0f783b_1;0;0;0;-1;7.81e-07;120503
0x1ba1284a0_2;0;0;0;-1;5.71e-07;120503
0x5e06f31cd_0;0;0;0;-1;4.41e-07;120503
0x150ac2e47_0;0;0;0;-1;5.61e-07;120503
0xb2d90ea43_0;0;0;0;-1;6.41e-07;120503
0xf95d4a7dd_2;0;0;0;-1;8.62e-07;120503
0xe43f1fc6d_2;0;0;0;-1;7.21e-07;120503
0x57bc4309e_2;0;0;0;-1;5.61e-07;120503
0x808d0c0bf_0;0;0;0;-1;7.31e-07;120503
0x955b12054_0;0;0;0;-1;6.11e-07;120503
0xdfaabf434_0;0;0;0;-1;5.91e-07;120503
0x22d489d39_0;0;0;0;-1;3.81e-07;120503
0x43d22cf0d_0;0;0;0;-1;3.7e-07;120503
0x5fc13a921_1;0;0;0;-1;3.91e-07;120503
0x6d35a8bdd_2;0;0;0;-1;5.91e-07;120503
0xc56eeb39_2;0;0;0;-1;3.6e-07;120503
0xdbfed3128_0;0;0;0;-1;2e-07;120503
0x8102b4964_1;0;0;0;-1;3.11e-07;120503
0xd4f3fc304_2;0;0;0;-1;3.1e-07;120503
0x661b940f1_1;0;0;0;-1;3.2e-07;120503
0xe7ba78987_1;0;0;0;-1;7.01e-07;120503
0xa1aefc7aa_1;0;0;0;-1;7.11e-07;120503
0x9740ce251_0;0;0;0;-1;6.51e-07;120503
0x8976f8b3_1;0;0;0;-1;6.01e-07;120503
0x5487dedf3_1;0;0;0;-1;3.81e-07;120503
0x254aafa08_2;0;0;0;-1;7.01e-07;120503
0xedf425cee_0;0;0;0;-1;3.71e-07;120503
0x11eaf1c7d2_2;0;0;0;-1;6.31e-07;120503
0x11a9ad0e3f_1;0;0;0;-1;3.8e-07;120503
0xb3e600e43_0;0;0;0;-1;7.31e-07;120503
0x11829d9aca_0;0;0;0;-1;3.21e-07;120503
0x10765adfb3_0;0;0;0;-1;1.012e-06;120503
0x102c4698de_2;0;0;0;-1;6.21e-07;120503
0x59b30c8d1_0;0;0;0;-1;6.11e-07;120503
0x10cc30cbdf_0;0;0;0;-1;5.61e-07;120503
0x739497caa_0;0;0;0;-1;6.62e-07;120503
0x488d3b5d0_1;0;0;0;-1;3.71e-07;120503
0xdfeda4f7b_2;0;0;0;-1;6.71e-07;120503
0x2c221195b_0;0;0;0;-1;3.91e-07;120503
0xa536e9ad6_0;0;0;0;-1;3.4e-07;120503
0x42fcd5e14_0;0;0;0;-1;6.62e-07;120503
0x3730ea755_1;0;0;0;-1;2.3e-07;120503
0x1a137a6e_2;0;0;0;-1;3.5e-07;120503
0x570e0c056_1;0;0;0;-1;3.41e-07;120503
0xd9aa04e38_2;0;0;0;-1;3.2e-07;120503
0xf58d31e72_1;0;0;0;-1;2.01e-07;120503
0x4907a887d_2;0;0;0;-1;2.2e-07;120503
0xc09f9633f_1;0;0;0;-1;4.11e-07;120503
0x5c2d48de2_1;0;0;0;-1;3.31e-07;120503
0x33bac00b6_0;0;0;0;-1;3.3e-07;120503
0x3c9346939_2;0;0;0;-1;3.21e-07;120503
0xeedacc27c_1;0;0;0;-1;3.3e-07;120503
0x40457604d_1;0;0;0;-1;7.01e-07;120503
0x26bfea14c_1;1;0;25584;-1;0.66171;120504
0xa1d200674_0;0;0;0;-1;7.71e-07;120504
0x2ab49b7b4_1;0;0;0;-1;2.044e-06;120504
0xd058283e1_2;0;0;0;-1;3.81e-07;120504
0xb59f94171_2;0;0;0;-1;7.22e-07;120504
0xb0b9e3e1d_2;0;0;0;-1;6.61e-07;120504
0xac57d3e10_1;0;0;0;-1;3.51e-07;120504
0xac9ccacf6_0;0;0;0;-1;7.62e-07;120504
0xf0709e446_2;0;0;0;-1;5.41e-07;120504
0x63c0873ee_0;0;0;0;-1;6.11e-07;120504
0x341fcb35_0;0;0;0;-1;6.11e-07;120504
0xed2166007_0;0;0;0;-1;7.52e-07;120504
0x213719092_2;0;0;0;-1;5.21e-07;120504
0x8374d9c41_0;0;0;0;-1;4e-07;120504
0xb999e1fea_2;0;0;0;-1;6.31e-07;120504
0x12027c6015_0;0;0;0;-1;6.11e-07;120504
0x6d0bb2d39_0;0;0;0;-1;5.11e-07;120504
0x9325917a2_1;0;0;0;-1;6.41e-07;120504
0x55020752f_1;0;0;0;-1;6.01e-07;120504
0x25429596_2;0;0;0;-1;0.0752813;120504
0xa1a37963f_2;0;0;0;-1;3.9e-07;120504
0xf137fd9b8_1;1;1;316;1;182.746;120686
0x23e3b573e_2;0;0;0;-1;9.01e-07;120686
0xb3d289882_2;0;0;0;-1;8.91e-07;120686
0x73be92bd5_2;0;0;0;-1;5.91e-07;120686
0xbaf299b0d_1;0;0;0;-1;3.6e-07;120686
0x562d7c094_0;0;0;0;-1;6.11e-07;120686
0x895aab40c_0;0;0;0;-1;2.71e-07;120686
0xe64e1a723_2;0;0;0;-1;2.1e-07;120686
0x3a70129e1_1;0;0;0;-1;2.1e-07;120686
0x4eb52c9eb_1;0;0;0;-1;2.1e-07;120686
0xb6455c933_1;0;0;0;-1;3.11e-07;120686
0xcea880f4_0;0;0;0;-1;3.01e-07;120686
0x3c931e239_1;0;0;0;-1;2.7e-07;120686
0x933afa9a3_1;0;0;0;-1;6.51e-07;120686
0xcd0f9d79a_1;0;0;0;-1;86.2063;120773
0x848c20f02_2;0;0;0;-1;5.91e-07;120773
0x6670b2e55_0;0;0;0;-1;4.31e-07;120773
0x4a52ccd46_1;0;0;0;-1;5.71e-07;120773
0x3f7fa905c_0;0;0;0;-1;7.02e-07;120773
0xad3eac910_1;0;0;0;-1;2.6e-07;120773
0x2e79f91ba_0;0;0;0;-1;4.91e-07;120773
0x513054964_1;0;0;0;-1;2.5e-07;120773
0x1f1189753_1;0;0;0;-1;2.21e-07;120773
0x8ad6609ad_0;0;0;0;-1;6.51e-07;120773
0xf00603e36_0;0;0;0;-1;5.11e-07;120773
0x91dc2fae5_1;0;0;0;-1;6.21e-07;120773
0xfa45d0cf2_2;0;0;0;-1;5.81e-07;120773
0x9866d092d_2;0;0;0;-1;5.71e-07;120773
0x17ce8753b_0;0;0;0;-1;6.51e-07;120773
0x1225408506_2;0;0;0;-1;4.41e-07;120773
0xe3bd58ac9_1;0;0;0;-1;3.11e-07;120773
0xae289ffa0_2;0;0;0;-1;3e-07;120773
0x2e05177d4_2;0;0;0;-1;3.11e-07;120773
0xf009b4469_0;0;0;0;-1;3.91e-07;120773
0xf326da1ce_1;0;0;0;-1;3e-07;120773
0x2fd94a7c8_1;0;0;0;-1;2.11e-07;120773
0x36525399c_0;0;0;0;-1;4.11e-07;120773
0x103ef3c8f7_2;0;0;0;-1;3.71e-07;120773
0x21f579194_1;0;0;0;-1;3.9e-07;120773
0xd73f1aeda_2;0;0;0;-1;6.21e-07;120773
0x100b29632e_0;0;0;0;-1;3.5e-07;120773
0xdab9a4ca5_0;0;0;0;-1;2.6e-07;120773
0xecaa920f2_2;0;0;0;-1;7.01e-07;120773
0xa7204ed37_0;0;0;0;-1;4.91e-07;120773
0xd78a58950_2;0;0;0;-1;3.91e-07;120773
0x9820c7c6c_1;0;0;0;-1;6.52e-07;120773
0xa0071cc34_1;0;0;0;-1;2.51e-07;120773
0x5c31a546a_2;0;0;0;-1;8.01e-07;120773
0xa46521368_2;0;0;0;-1;4.01e-07;120773
0xfd2205df4_2;0;0;0;-1;2.4e-07;120773
0x300b4493e_1;0;0;0;-1;6.01e-07;120773
0x58f6b4ab9_2;0;0;0;-1;5.31e-07;120773
0xa130853da_1;0;0;0;-1;4.11e-07;120773
0xcd3895a6_1;0;0;0;-1;4.01e-07;120773
0xa74b3d8e_1;0;0;0;-1;4.31e-07;120773
0x23835da1a_0;0;0;0;-1;5.61e-07;120773
0xe7510ce6_0;0;0;0;-1;5.11e-07;120773
0x3d899d74c_2;0;0;0;-1;6.91e-07;120773
0x10ee3094b6_0;0;0;0;-1;3.91e-07;120773
0xf8dff402e_2;0;0;0;-1;0.362149;120773
0x202626a72_2;0;0;0;-1;7.61e-07;120773
0x6a81ea699_0;0;0;0;-1;7.01e-07;120773
0xb95b79948_2;0;0;0;-1;4.71e-07;120773
0x4e8db044e_2;0;0;0;-1;5.91e-07;120773
0xd6896e4a_2;0;0;0;-1;3.3e-07;120773
0x891a0e604_1;0;0;0;-1;2.21e-07;120773
0x3014b54a0_1;0;0;0;-1;3.11e-07;120773
0xe50aceea4_2;0;0;0;-1;5.91e-07;120773
0x5f639d9e5_0;0;0;0;-1;6.11e-07;120773
0xb11f28c7d_1;0;0;0;-1;5.61e-07;120773
0xa31e6ccaf_0;0;0;0;-1;3.61e-07;120773
0x3932866d4_0;0;0;0;-1;3.9e-07;120773
0x11f264b3c4_0;0;0;0;-1;7.92e-07;120773
0x7979b186b_1;0;0;0;-1;6.31e-07;120773
0x9eba6cdea_1;0;0;0;-1;6.31e-07;120773
0xff1322476_2;0;0;0;-1;6.21e-07;120773
0xf7a499c90_0;0;0;0;-1;6.12e-07;120773
0x25783fc98_2;0;0;0;-1;6.11e-07;120773
0xdf110dc5_2;0;0;0;-1;6.52e-07;120773
0xe26aed501_2;0;0;0;-1;5.81e-07;120773
0x1236752dac_2;0;0;0;-1;3.11e-07;120773
0xeebdfbde4_1;0;0;0;-1;2.1e-07;120773
0x104f6cfe0d_1;0;0;0;-1;4.11e-07;120773
0x33ec74406_0;0;0;0;-1;6.31e-07;120773
0x7b0cdf846_2;0;0;0;-1;4.01e-07;120773
0xd1a34f025_2;0;0;0;-1;6.41e-07;120773
0x468f0c22c_0;0;0;0;-1;7.31e-07;120773
0xf35fbcfa5_0;0;0;0;-1;2.61e-07;120773
0x8423bdcf_0;0;0;0;-1;7.01e-07;120773
0x47180beec_1;0;0;0;-1;5.81e-07;120773
0xe058a2ec3_1;0;0;0;-1;6.62e-07;120773
0xa0a308d7a_1;0;0;0;-1;5.91e-07;120773
0x123663ea24_1;0;0;0;-1;9.72e-07;120773
0x4592a729a_0;0;0;0;-1;5.41e-07;120773
0xe41d21b99_1;0;0;0;-1;6.22e-07;120773
0x612a4f445_0;0;0;0;-1;5.71e-07;120773
0xbd86cd605_0;0;0;0;-1;5.91e-07;120773
0xc2f079416_2;0;0;0;-1;3.91e-07;120773
0xc8c01a170_2;0;0;0;-1;2.09603;120775
0xe7b963040_0;1;0;762;-1;8.34949;120784
0xb28c0163e_2;0;0;0;-1;3.28684;120787
0x8506cb6e_0;0;0;0;-1;7.91e-07;120787
0xb2efc1686_2;0;0;0;-1;4.71e-07;120787
0xbcb5aa2a9_1;0;0;0;-1;4.11e-07;120787
0x121dbb1107_1;0;0;0;-1;6.81e-07;120787
0xa01e811a2_1;0;0;0;-1;3.31e-07;120787
0x3fa28e33e_1;0;0;0;-1;3.31e-07;120787
0x11f66a50b9_1;0;0;0;-1;3.61e-07;120787
0x961460682_2;0;0;0;-1;2.2e-07;120787
0xdd0d25d53_1;0;0;0;-1;4.1e-07;120787
0xc86fb6f2e_0;0;0;0;-1;2.11e-07;120787
0xba255f934_0;0;0;0;-1;6.11e-07;120787
0x3b62390d2_1;0;0;0;-1;5.41e-07;120787
0xbe6323788_1;0;0;0;-1;3.31e-07;120787
0xc49ea0034_2;0;0;0;-1;3.81e-07;120787
0xd9f871d31_0;0;0;0;-1;6.61e-07;120787
0x4aefe971d_1;0;0;0;-1;6.11e-07;120787
0xd3de12d97_1;0;0;0;-1;3.61e-07;120787
0x8288b4437_2;0;0;0;-1;4.1e-07;120787
0x305f4d4e3_1;0;0;0;-1;6.61e-07;120787
0x8c3d67180_0;0;0;0;-1;2.81e-07;120787
0x12094feb46_1;0;0;0;-1;9.22e-07;120787
0x4e143382b_1;0;0;0;-1;3.41e-07;120787
0xdc3f99890_2;0;0;0;-1;7.12229;120794
0xe7eca0bbd_1;0;0;0;-1;7.31e-07;120794
0x1028f96fc6_1;0;0;0;-1;9.02e-07;120794
0x5bfe36549_0;0;0;0;-1;5.01e-07;120794
0x23880819_2;0;0;0;-1;6.01e-07;120794
0x110f4c872b_2;0;0;0;-1;4e-07;120794
0x9c8cce7c9_0;0;0;0;-1;5.91e-07;120794
0x3f3ff24d2_2;0;0;0;-1;4e-07;120794
0x10e621727_2;0;0;0;-1;8.12e-07;120794
0x8bbf2300c_1;0;0;0;-1;5.81e-07;120794
0x86e7d3aa0_0;0;0;0;-1;4.21e-07;120794
0x31a31fb50_2;0;0;0;-1;7.41e-07;120794
0x92f3409de_1;0;0;0;-1;3.31e-07;120794
0x1f16434ed_0;0;0;0;-1;2.7147;120797
0x81128a9d3_1;0;0;0;-1;3.587e-06;120797
0xbe3fae6c4_0;0;0;0;-1;5.11e-07;120797
0x4e283a6e0_2;0;0;0;-1;5.31e-07;120797
0x6ccfb3ec0_1;0;0;0;-1;7.01e-07;120797
0x9ae5e0c7d_0;0;0;0;-1;6.51e-07;120797
0x118fd8517e_1;0;0;0;-1;3.61e-07;120797
0x57e997429_1;0;0;0;-1;7.52e-07;120797
0x2700fccd3_0;0;0;0;-1;4.21e-07;120797
0x10b44b3573_0;0;0;0;-1;6.01e-07;120797
0xc2916025c_0;0;0;0;-1;4.01e-07;120797
0x633e5db2f_2;0;0;0;-1;4.3e-07;120797
0x114a1f2a1_1;0;0;0;-1;4e-07;120797
0xa287f1f73_0;0;0;0;-1;3.9e-07;120797
0x10af70e09e_2;0;0;0;-1;8.31e-07;120797
0xa036475bd_2;0;0;0;-1;4.51e-07;120797
0x6b7487162_1;0;0;0;-1;6.91e-07;120797
0xc668bbd41_1;0;0;0;-1;4.21e-07;120797
0x803fb7b_1;0;0;0;-1;5.52e-07;120797
0x60d103f79_1;0;0;0;-1;5.41e-07;120797
0xcd823dfd2_1;0;0;0;-1;6.82e-07;120797
0x1791b41e5_1;0;0;0;-1;6.41e-07;120797
0x6851dcab6_1;0;0;0;-1;7.21e-07;120797
0x10f55ceb7b_2;0;0;0;-1;4.2e-07;120797
0xc215971_2;1;0;888;-1;0.94674;120798
0x289c18164_0;0;0;0;-1;9.01e-07;120798
0xd730ef85a_2;0;0;0;-1;7.82e-07;120798
0x12139a37dc_0;0;0;0;-1;5.91e-07;120798
0x613183206_1;0;0;0;-1;3.11e-07;120798
0x1063ae01d8_2;0;0;0;-1;6.42e-07;120798
0x1ad6cc287_0;0;0;0;-1;3.1e-07;120798
0xf3520df12_2;0;0;0;-1;3.31e-07;120798
0xd61007462_1;0;0;0;-1;3.3e-07;120798
0x76b9b5ac0_2;0;0;0;-1;2.1e-07;120798
0xcc8d00c1f_2;0;0;0;-1;2.11e-07;120798
0x4c4f897cf_1;0;0;0;-1;2.2e-07;120798
0x50160810c_1;0;0;0;-1;3.3e-07;120798
0x30415f4e6_0;0;0;0;-1;3.3e-07;120798
0xf9642c969_2;0;0;0;-1;2.1e-07;120798
0xd6dabe456_2;0;0;0;-1;3.51e-07;120798
0xe460bab42_2;0;0;0;-1;3.21e-07;120798
0x103ecb266b_1;0;0;0;-1;4.31e-07;120798
0xfca309d56_2;0;0;0;-1;6.71e-07;120798
0xf156707f_0;0;0;0;-1;3.71e-07;120798
0xf8a0a2162_2;0;0;0;-1;4.41e-07;120798
0xff73494e3_2;0;0;0;-1;3.91e-07;120798
0xdd9b79d94_2;0;0;0;-1;16.8583;120815
0xf34b74041_2;0;0;0;-1;5.71e-07;120815
0x82d3693fa_1;0;0;0;-1;4.11e-07;120815
0x3eb26d102_0;0;0;0;-1;6.02e-07;120815
0xeb65f9761_0;0;0;0;-1;6.33415;120821
0x47ce981f9_0;0;0;0;-1;1.653e-06;120821
0x134c33b5e_2;0;0;0;-1;7.52e-07;120821
0x678b21c0e_2;0;0;0;-1;6.01e-07;120821
0x10647dbe66_1;0;0;0;-1;3.61e-07;120821
0x3c22493e2_1;0;0;0;-1;4.61e-07;120821
0xc89a6bbaa_1;0;0;0;-1;5.51e-07;120821
0x1ebe1252_1;0;0;0;-1;5.91e-07;120821
0xc7f2d65ee_1;0;0;0;-1;4.71e-07;120821
0x229d8cc47_2;0;0;0;-1;3e-07;120821
0xb828fbc7c_2;0;0;0;-1;3.01e-07;120821
0x73405ffc4_2;0;0;0;-1;3.3e-07;120821
0x9caa029ba_2;0;0;0;-1;3.3e-07;120821
0xb949f3d5c_0;0;0;0;-1;9.72e-07;120821
0x80870d6ff_2;0;0;0;-1;2.8e-07;120821
0x119cc9dae2_0;1;1;109173;14;176.692;120998
0x1067fe7421_0;0;0;0;-1;8.02e-07;120998
0x7d15a7dbf_2;0;0;0;-1;8.22e-07;120998
0xa282629ca_0;0;0;0;-1;8.42e-07;120998
0x3d689ef2a_2;0;0;0;-1;5.71e-07;120998
0x11a0215237_0;0;0;0;-1;6.51e-07;120998
0x1045d4c397_2;0;0;0;-1;6.51e-07;120998
0xc60c9e2ce_0;0;0;0;-1;4.7e-07;120998
0x557ff6fbb_2;0;0;0;-1;4.31e-07;120998
0x119021fb34_1;0;0;0;-1;2.1e-07;120998
0x6081159f7_0;0;0;0;-1;2.2e-07;120998
0x10e1502789_0;0;0;0;-1;3.51e-07;120998
0x101e5e7d59_1;0;0;0;-1;2.1e-07;120998
0x5c3882233_1;0;0;0;-1;3.5e-07;120998
0x9a72e6c46_1;0;0;0;-1;3.21e-07;120998
0xd9f5181a7_2;0;0;0;-1;4.31e-07;120998
0xaeec06fd1_0;0;0;0;-1;6.72e-07;120998
0x114b754aed_1;0;0;0;-1;3.41e-07;120998
0xbf87f98e0_0;0;0;0;-1;9.02e-07;120998
0x667adcf20_0;0;0;0;-1;6.11e-07;120998
0xec51bd303_2;0;0;0;-1;1.062e-06;120998
0x1d0786f8e_2;0;0;0;-1;6.61e-07;120998
0x3caac2f81_0;0;0;0;-1;3.41e-07;120998
0x11b5f62e8_1;0;0;0;-1;1.7e-07;120998
0x861ee0117_0;0;0;0;-1;1.9e-07;120998
0x1118a8a6b_1;0;0;0;-1;2.91e-07;120998
0xe38d14daa_2;1;0;3510;-1;12.6473;121010
0x64ea55bbd_1;0;0;0;-1;1.032e-06;121010
0x5a247694d_2;0;0;0;-1;4.11e-07;121010
0x94b6753d8_1;0;0;0;-1;6.31e-07;121010
0x388653c67_0;0;0;0;-1;4.01e-07;121010
0x47b478e8b_2;0;0;0;-1;1.032e-06;121010
0xb1b61de83_1;0;0;0;-1;4.4e-07;121010
0x2a7c7a559_0;0;0;0;-1;6.21e-07;121010
0x4c56f5d20_2;0;0;0;-1;4.01e-07;121010
0x10a66ee2b7_0;0;0;0;-1;7.01e-07;121010
0xafb4c7df6_2;0;0;0;-1;0.496819;121011
0x316e6b1e8_0;0;0;0;-1;8.72e-07;121011
0xd2576e582_2;0;0;0;-1;73.9051;121085
0x531a763b_2;0;0;0;-1;6.11e-07;121085
0x5cf98ae8f_0;0;0;0;-1;4.41e-07;121085
0x427b5f0d5_2;0;0;0;-1;7.21e-07;121085
0xb2c947d35_1;0;0;0;-1;3.71e-07;121085
0x34a390e86_0;0;0;0;-1;6.91e-07;121085
0x151263aef_2;0;0;0;-1;7.32e-07;121085
0xf318b7315_2;0;0;0;-1;3.51e-07;121085
0x2e974b147_2;0;0;0;-1;1.022e-06;121085
0xc7e805eb1_0;0;0;0;-1;7.21e-07;121085
0x10906a8129_0;0;0;0;-1;5.11e-07;121085
0x5060ea679_1;0;0;0;-1;6.41e-07;121085
0x1ad1fbbe9_1;0;0;0;-1;6.81e-07;121085
0xe6aa38cea_2;0;0;0;-1;1.373e-06;121085
0x9e4495762_0;0;0;0;-1;5.91e-07;121085
0xb221504ee_2;0;0;0;-1;3.3e-07;121085
0x1fdb98e09_1;0;0;0;-1;2.1e-07;121085
0x1191d90d48_1;0;0;0;-1;3.1e-07;121085
0xc62bf8558_0;0;0;0;-1;2.11e-07;121085
0xfe5185133_0;0;0;0;-1;3e-07;121085
0xc17a3e5f0_2;0;0;0;-1;2.4e-07;121085
0x40c4a38ed_2;0;0;0;-1;3.61e-07;121085
0x115a0c44c1_2;0;0;0;-1;3.21e-07;121085
0xfbf4bd5b4_1;0;0;0;-1;3.3e-07;121085
0x113eaa397c_0;0;0;0;-1;8.42e-07;121085
0xe89ae2b1_1;0;0;0;-1;7.01e-07;121085
0x1099fca5c6_1;0;0;0;-1;6.31e-07;121085
0x360af90c6_0;0;0;0;-1;3.81e-07;121085
0x506d125c0_0;0;0;0;-1;3.81e-07;121085
0x1d34f42c9_1;0;0;0;-1;6.81e-07;121085
0x5fae839e7_2;0;0;0;-1;3.91e-07;121085
0x5c182e3d4_1;0;0;0;-1;7.41e-07;121085
0x4b88e3f81_0;0;0;0;-1;6.41e-07;121085
0x10d1da6603_1;0;0;0;-1;6.01e-07;121085
0x85e1ade0d_0;0;0;0;-1;6.11e-07;121085
0x320c328ec_0;0;0;0;-1;4.21e-07;121085
0x2ad1f5696_0;0;0;0;-1;3.8e-07;121085
0x57b081266_1;0;0;0;-1;8.72e-07;121085
0xdca476120_0;0;0;0;-1;1.092e-06;121085
0xa1f59337a_2;0;0;0;-1;5.92e-07;121085
0xac7718005_1;0;0;0;-1;6.41e-07;121085
0x1b8dda1cf_1;0;0;0;-1;5.61e-07;121085
0xc01180c7e_0;1;1;70180;20;116.517;121202
0x7f2770b21_1;0;0;0;-1;1.192e-06;121202
0x71beb806_0;1;0;852;-1;0.979112;121202
0x6d2074a77_2;0;0;0;-1;5.01e-07;121202
0x104818a0cc_0;0;0;0;-1;8.72e-07;121202
0x671c2bb7d_1;0;0;0;-1;5.81e-07;121202
0x108d532dd0_0;0;0;0;-1;6.21e-07;121202
0x8afc91d2c_2;0;0;0;-1;6.61e-07;121202
0x9ad7dae87_0;0;0;0;-1;6.81e-07;121202
0x11716cadff_1;0;0;0;-1;9.81e-07;121202
0x5e6323978_1;0;0;0;-1;7.21e-07;121202
0x2e253200a_1;0;0;0;-1;5.01e-07;121203
0xb83dfa152_0;0;0;0;-1;2.455e-06;121203
0x4c445a36_2;0;0;0;-1;1.002e-06;121203
0x101650af7e_2;0;0;0;-1;5.41e-07;121203
0xa5806c47c_2;0;0;0;-1;6.21e-07;121203
0xf10c8b79d_0;0;0;0;-1;3.31e-07;121203
0x1df065f68_2;0;0;0;-1;3.11e-07;121203
0x103c6014c3_0;0;0;0;-1;3.01e-07;121203
0xcc6a00c5f_1;0;0;0;-1;3.31e-07;121203
0x2e797e52a_2;0;0;0;-1;2.11e-07;121203
0xde00d9360_1;0;0;0;-1;3.1e-07;121203
0xc02254d4b_1;0;0;0;-1;3.2e-07;121203
0x2465abcbc_0;0;0;0;-1;2.9e-07;121203
0x40c8af9b7_0;0;0;0;-1;1.9e-07;121203
0xa13630a9e_2;0;0;0;-1;2.8e-07;121203
0xd4fa1a5c_2;0;0;0;-1;1.91e-07;121203
0xddd0d36b2_0;0;0;0;-1;3.11e-07;121203
0x111722174e_0;0;0;0;-1;4.01e-07;121203
0xea347a488_0;0;0;0;-1;2.1e-07;121203
0xbd4ee646e_1;0;0;0;-1;2e-07;121203
0x914efdd2b_1;0;0;0;-1;4.31e-07;121203
0xcec78d1c9_2;0;0;0;-1;6.72e-07;121203
0x30c644dbb_0;0;0;0;-1;8.62e-07;121203
0x62a0448af_2;0;0;0;-1;6.41e-07;121203
0x928ffa18_2;0;0;0;-1;5.51e-07;121203
0x5c1af7450_2;0;0;0;-1;5.11e-07;121203
0x1e5e883bb_1;0;0;0;-1;4.31e-07;121203
0x3833cf401_2;0;0;0;-1;4.21e-07;121203
0x92ecaa83_1;0;0;0;-1;2.9e-07;121203
0x3ab4a5b65_0;0;0;0;-1;6.91e-07;121203
0xda96075d3_2;0;0;0;-1;6.41e-07;121203
0x10ac015a26_2;0;0;0;-1;5.51e-07;121203
0xeaece4b60_0;0;0;0;-1;5.41e-07;121203
0xaaa798522_0;0;0;0;-1;4.3e-07;121203
0xe73804e6e_1;0;0;0;-1;7.41e-07;121203
0x44b5ffe69_0;0;0;0;-1;8.31e-07;121203
0x4f7dfac9_0;0;0;0;-1;5.61e-07;121203
0xbd02bad9a_0;0;0;0;-1;3.2e-07;121203
0x47cab67db_2;0;0;0;-1;7.02e-07;121203
0x9d494309e_0;0;0;0;-1;4.91e-07;121203
0x1073fd47ab_0;0;0;0;-1;5.71e-07;121203
0xfb414f4ab_0;0;0;0;-1;4.2e-07;121203
0x51769777b_0;0;0;0;-1;7.11e-07;121203
0x123ca041a9_2;0;0;0;-1;4.5e-07;121203
0xd89449e2a_0;0;0;0;-1;3.51e-07;121203
0x14b8947d1_2;0;0;0;-1;4.31e-07;121203
0xcf9122bf3_1;0;0;0;-1;6.51e-07;121203
0x11e703e082_2;0;0;0;-1;5.2e-07;121203
0x113de2a51a_2;0;0;0;-1;2.57908;121205
0x115ce2e1c_2;0;0;0;-1;7.32e-07;121205
0x597d4d306_2;0;0;0;-1;8.21e-07;121205
0xf6969f171_0;0;0;0;-1;4.2e-07;121205
0xe4f2dca38_2;0;0;0;-1;6.81e-07;121205
0x1e790fd3c_0;0;0;0;-1;6.51e-07;121205
0xb7f54de62_1;1;0;84036;-1;27.5854;121233
0xfe36f84b2_2;0;0;0;-1;9.12e-07;121233
0x1704b1d47_0;0;0;0;-1;7.22e-07;121233
0x30109536f_0;0;0;0;-1;6.11e-07;121233
0x7f761e435_2;0;0;0;-1;5.81e-07;121233
0x3f0898092_1;0;0;0;-1;4.01e-07;121233
0x4ac582f37_1;0;0;0;-1;2.21e-07;121233
0xa66413fa5_2;0;0;0;-1;2.2e-07;121233
0x1edb13e7f_0;0;0;0;-1;3.41e-07;121233
0xc11a9671b_2;0;0;0;-1;2.3e-07;121233
0x2bf1fa2ae_2;0;0;0;-1;2.1e-07;121233
0xd7f151058_1;0;0;0;-1;5.31e-07;121233
0xd20d02c49_2;0;0;0;-1;5.81e-07;121233
0x5e5fac3cb_1;0;0;0;-1;5.31e-07;121233
0x876ee655e_0;0;0;0;-1;5.21e-07;121233
0x859f97ee3_2;0;0;0;-1;3.91e-07;121233
0x42422db14_0;0;0;0;-1;6.51e-07;121233
0x10c3fe17a4_0;0;0;0;-1;4.11e-07;121233
0xf8d027bcf_1;0;0;0;-1;3.91e-07;121233
0xffa996b9e_2;0;0;0;-1;5.61e-07;121233
0xfa00684f4_1;1;0;12;-1;7.35455;121240
0xc00cc691e_2;0;0;0;-1;6.32e-07;121240
0xb76f83cad_0;0;0;0;-1;4.21e-07;121240
0x776807a03_1;0;0;0;-1;3.7e-07;121240
0x4131778f7_0;0;0;0;-1;4.31e-07;121240
0x5ea3e1932_2;0;0;0;-1;7.02e-07;121240
0x11b4ba059f_2;0;0;0;-1;6.21e-07;121240
0x5159a294a_0;0;0;0;-1;2.65161;121243
0xdd1f6dc59_2;0;0;0;-1;7.71e-07;121243
0x9f22daca6_2;0;0;0;-1;6.81e-07;121243
0x93a204b5f_2;0;0;0;-1;3.41e-07;121243
0xd26cb2c95_1;0;0;0;-1;7.42e-07;121243
0x1e3d362e2_2;0;0;0;-1;6.01e-07;121243
0x856171963_2;0;0;0;-1;5.01e-07;121243
0xc61972d30_0;0;0;0;-1;5.41e-07;121243
0xd60fa572d_1;0;0;0;-1;3.8e-07;121243
0xe101c5502_2;0;0;0;-1;2.2e-07;121243
0x74dbcf0f1_2;0;0;0;-1;3.31e-07;121243
0xe378d4f13_0;0;0;0;-1;3.8e-07;121243
0xcf77b9ea2_2;0;0;0;-1;6.81e-07;121243
